id	name	category	description	alias	xrefs	provided_by	molecular_function	cellular_component	biological_process
ENSP00000362206		biolink:Protein			UniProtKB:Q9C0H6-2	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000109118	PHF12	biolink:Gene	PHD finger protein 12	NCBIGene:57649		STRING			
ENSP00000329933		biolink:Protein			UniProtKB:Q96QT6-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000092148	HECTD1	biolink:Gene	HECT domain E3 ubiquitin protein ligase 1	NCBIGene:25831		STRING			
ENSP00000382269		biolink:Protein			UniProtKB:Q9ULT8	STRING	GO:0003674		GO:0008150
ENSG00000164068	RNF123	biolink:Gene	ring finger protein 123	NCBIGene:63891		STRING			
ENSP00000328287		biolink:Protein			UniProtKB:Q5XPI4-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000164309	CMYA5	biolink:Gene	cardiomyopathy associated 5	NCBIGene:202333		STRING			
ENSP00000394770		biolink:Protein			UniProtKB:Q8N3K9	STRING	GO:0003674	GO:0005575	
ENSG00000178921	PFAS	biolink:Gene	phosphoribosylformylglycinamidine synthase	NCBIGene:5198		STRING			
ENSP00000313490		biolink:Protein			UniProtKB:O15067	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000189401	OTUD6A	biolink:Gene	OTU deubiquitinase 6A	NCBIGene:139562		STRING			
ENSP00000339389		biolink:Protein			UniProtKB:Q7L8S5	STRING	GO:0003674		GO:0008150
ENSG00000004897	CDC27	biolink:Gene	cell division cycle 27	NCBIGene:996		STRING			
ENSP00000434614		biolink:Protein			UniProtKB:P30260-2	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000186150	UBL4B	biolink:Gene	ubiquitin like 4B	NCBIGene:164153		STRING			
ENSP00000334044		biolink:Protein			UniProtKB:Q8N7F7	STRING	GO:0003674	GO:0005575	GO:0006810
ENSG00000238227	TMEM250	biolink:Gene	transmembrane protein 250	NCBIGene:90120		STRING			
ENSP00000453019		biolink:Protein			UniProtKB:H0YL14	STRING			
ENSG00000245848	CEBPA	biolink:Gene	CCAAT enhancer binding protein alpha	NCBIGene:1050		STRING			
ENSP00000427514		biolink:Protein			UniProtKB:P49715-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000185513	L3MBTL1	biolink:Gene	L3MBTL histone methyl-lysine binding protein 1	NCBIGene:26013		STRING			
ENSP00000398516		biolink:Protein			UniProtKB:A0A3F2YNZ1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000047644	WWC3	biolink:Gene	WWC family member 3	NCBIGene:55841		STRING			
ENSP00000370242		biolink:Protein			UniProtKB:Q9ULE0-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000021776	AQR	biolink:Gene	aquarius intron-binding spliceosomal factor	NCBIGene:9716		STRING			
ENSP00000156471		biolink:Protein			UniProtKB:O60306	STRING	GO:0003674	GO:0005575	GO:0008150
ENSP00000218348		biolink:Protein			UniProtKB:P51784	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000180104	EXOC3	biolink:Gene	exocyst complex component 3	NCBIGene:11336		STRING			
ENSP00000425587		biolink:Protein			UniProtKB:O60645	STRING	GO:0003674	GO:0005575	GO:0006810
ENSP00000426191		biolink:Protein			UniProtKB:O75943-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000144712	CAND2	biolink:Gene	cullin associated and neddylation dissociated 2 (putative)	NCBIGene:23066		STRING			
ENSP00000387641		biolink:Protein			UniProtKB:O75155-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000159140	SON	biolink:Gene	SON DNA and RNA binding protein	NCBIGene:6651		STRING			
ENSP00000348984		biolink:Protein			UniProtKB:P18583-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000182810	DDX28	biolink:Gene	DEAD-box helicase 28	NCBIGene:55794		STRING			
ENSP00000332340		biolink:Protein			UniProtKB:Q9NUL7	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000121486	TRMT1L	biolink:Gene	tRNA methyltransferase 1 like	NCBIGene:81627		STRING			
ENSP00000356476		biolink:Protein			UniProtKB:Q7Z2T5-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000166189	HPS6	biolink:Gene	HPS6 biogenesis of lysosomal organelles complex 2 subunit 3	NCBIGene:79803		STRING			
ENSP00000299238		biolink:Protein			UniProtKB:Q86YV9	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000160877	NACC1	biolink:Gene	nucleus accumbens associated 1	NCBIGene:112939		STRING			
ENSP00000292431		biolink:Protein			UniProtKB:Q96RE7	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000164091	WDR82	biolink:Gene	WD repeat domain 82	NCBIGene:80335		STRING			
ENSP00000296490		biolink:Protein			UniProtKB:Q6UXN9	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000025770	NCAPH2	biolink:Gene	non-SMC condensin II complex subunit H2	NCBIGene:29781		STRING			
ENSP00000299821		biolink:Protein			UniProtKB:Q6IBW4-4	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000156256	USP16	biolink:Gene	ubiquitin specific peptidase 16	NCBIGene:10600		STRING			
ENSP00000334808		biolink:Protein			UniProtKB:Q9Y5T5-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000134371	CDC73	biolink:Gene	cell division cycle 73	NCBIGene:79577		STRING			
ENSP00000356405		biolink:Protein			UniProtKB:Q6P1J9	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000185049	NELFA	biolink:Gene	negative elongation factor complex member A	NCBIGene:7469		STRING			
ENSP00000372335		biolink:Protein			UniProtKB:Q9H3P2-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000178951	ZBTB7A	biolink:Gene	zinc finger and BTB domain containing 7A	NCBIGene:51341		STRING			
ENSP00000323670		biolink:Protein			UniProtKB:O95365	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000197816	CCDC180	biolink:Gene	coiled-coil domain containing 180	NCBIGene:100499483		STRING			
ENSP00000434727		biolink:Protein				STRING		GO:0005575	
ENSG00000092067	CEBPE	biolink:Gene	CCAAT enhancer binding protein epsilon	NCBIGene:1053		STRING			
ENSP00000206513		biolink:Protein			UniProtKB:Q15744	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000144791	LIMD1	biolink:Gene	LIM domains containing 1	NCBIGene:8994		STRING			
ENSP00000273317		biolink:Protein			UniProtKB:Q9UGP4	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000104129	DNAJC17	biolink:Gene	DnaJ heat shock protein family (Hsp40) member C17	NCBIGene:55192		STRING			
ENSP00000220496		biolink:Protein			UniProtKB:Q9NVM6	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000198373	WWP2	biolink:Gene	WW domain containing E3 ubiquitin protein ligase 2	NCBIGene:11060		STRING			
ENSP00000352069		biolink:Protein			UniProtKB:O00308-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000229579	USP17L26	biolink:Gene	ubiquitin specific peptidase 17 like family member 26	NCBIGene:728379		STRING			
ENSP00000427366		biolink:Protein			UniProtKB:Q0WX57	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000169564	PCBP1	biolink:Gene	poly(rC) binding protein 1	NCBIGene:5093		STRING			
ENSP00000305556		biolink:Protein			UniProtKB:Q15365	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000127616	SMARCA4	biolink:Gene	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4	NCBIGene:6597		STRING			
ENSP00000395654		biolink:Protein			UniProtKB:P51532-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000247746	USP51	biolink:Gene	ubiquitin specific peptidase 51	NCBIGene:158880		STRING			
ENSP00000423333		biolink:Protein			UniProtKB:Q70EK9	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000138785	INTS12	biolink:Gene	integrator complex subunit 12	NCBIGene:57117		STRING			
ENSP00000415433		biolink:Protein			UniProtKB:Q96CB8	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000028839	TBPL1	biolink:Gene	TATA-box binding protein like 1	NCBIGene:9519		STRING			
ENSP00000237264		biolink:Protein			UniProtKB:P62380	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000124422	USP22	biolink:Gene	ubiquitin specific peptidase 22	NCBIGene:23326		STRING			
ENSP00000261497		biolink:Protein			UniProtKB:Q9UPT9-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000183570	PCBP3	biolink:Gene	poly(rC) binding protein 3	NCBIGene:54039		STRING			
ENSP00000383168		biolink:Protein			UniProtKB:P57721-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000272886	DCP1A	biolink:Gene	decapping mRNA 1A	NCBIGene:55802		STRING			
ENSP00000476046		biolink:Protein			UniProtKB:Q9NPI6-2	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000108387	SEPTIN4	biolink:Gene	septin 4	NCBIGene:5414		STRING			
ENSP00000402000		biolink:Protein			UniProtKB:O43236-4	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000185658	BRWD1	biolink:Gene	bromodomain and WD repeat domain containing 1	NCBIGene:54014		STRING			
ENSP00000330753		biolink:Protein			UniProtKB:Q9NSI6-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000179335	CLK3	biolink:Gene	CDC like kinase 3	NCBIGene:1198		STRING			
ENSP00000378505		biolink:Protein			UniProtKB:P49761-4	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000172943	PHF8	biolink:Gene	PHD finger protein 8	NCBIGene:23133		STRING			
ENSP00000350676		biolink:Protein			UniProtKB:Q9UPP1-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000147854	UHRF2	biolink:Gene	ubiquitin like with PHD and ring finger domains 2	NCBIGene:115426		STRING			
ENSP00000276893		biolink:Protein			UniProtKB:Q96PU4-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000114742	WDR48	biolink:Gene	WD repeat domain 48	NCBIGene:57599		STRING			
ENSP00000307491		biolink:Protein			UniProtKB:Q8TAF3-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000081154	PCNP	biolink:Gene	PEST proteolytic signal containing nuclear protein	NCBIGene:57092		STRING			
ENSP00000265260		biolink:Protein			UniProtKB:Q8WW12-1	STRING			
ENSG00000134644	PUM1	biolink:Gene	pumilio RNA binding family member 1	NCBIGene:9698		STRING			
ENSP00000391723		biolink:Protein			UniProtKB:Q14671-3	STRING	GO:0003674	GO:0005575	GO:0008150
ENSP00000408108		biolink:Protein			UniProtKB:A0A499FIZ0	STRING	GO:0003674		
ENSG00000074201	CLNS1A	biolink:Gene	chloride nucleotide-sensitive channel 1A	NCBIGene:1207		STRING			
ENSP00000433919		biolink:Protein			UniProtKB:P54105	STRING	GO:0003674	GO:0005575	GO:0006810
ENSG00000213160	KLHL23	biolink:Gene	kelch like family member 23	NCBIGene:151230		STRING			
ENSP00000376419		biolink:Protein			UniProtKB:Q8NBE8	STRING			
ENSG00000198231	DDX42	biolink:Gene	DEAD-box helicase 42	NCBIGene:11325		STRING			
ENSP00000464050		biolink:Protein			UniProtKB:Q86XP3-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000273820	USP27X	biolink:Gene	ubiquitin specific peptidase 27 X-linked	NCBIGene:389856		STRING			
ENSP00000483631		biolink:Protein			UniProtKB:A6NNY8	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000165097	KDM1B	biolink:Gene	lysine demethylase 1B	NCBIGene:221656		STRING			
ENSP00000297792		biolink:Protein			UniProtKB:Q8NB78-2	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000151239	TWF1	biolink:Gene	twinfilin actin binding protein 1	NCBIGene:5756		STRING			
ENSP00000449428		biolink:Protein				STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000196437	ZNF569	biolink:Gene	zinc finger protein 569	NCBIGene:148266		STRING			
ENSP00000325018		biolink:Protein			UniProtKB:Q5MCW4-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000184634	MED12	biolink:Gene	mediator complex subunit 12	NCBIGene:9968		STRING			
ENSP00000363193		biolink:Protein			UniProtKB:Q93074-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000114098	ARMC8	biolink:Gene	armadillo repeat containing 8	NCBIGene:25852		STRING			
ENSP00000420333		biolink:Protein			UniProtKB:Q8IUR7-2	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000118113	MMP8	biolink:Gene	matrix metallopeptidase 8	NCBIGene:4317		STRING			
ENSP00000236826		biolink:Protein			UniProtKB:P22894	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000144136	SLC20A1	biolink:Gene	solute carrier family 20 member 1	NCBIGene:6574		STRING			
ENSP00000272542		biolink:Protein			UniProtKB:Q8WUM9	STRING	GO:0022857	GO:0005575	GO:0006810
ENSG00000197976	AKAP17A	biolink:Gene	A-kinase anchoring protein 17A	NCBIGene:8227		STRING			
ENSP00000324827		biolink:Protein			UniProtKB:Q02040-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSP00000442924		biolink:Protein			UniProtKB:Q9UPS6-2	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000168016	TRANK1	biolink:Gene	tetratricopeptide repeat and ankyrin repeat containing 1	NCBIGene:9881		STRING			
ENSP00000416168		biolink:Protein			UniProtKB:O15050	STRING			
ENSG00000166192	SENP8	biolink:Gene	SUMO peptidase family member, NEDD8 specific	NCBIGene:123228		STRING			
ENSP00000340505		biolink:Protein			UniProtKB:Q96LD8	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000189180	ZNF33A	biolink:Gene	zinc finger protein 33A	NCBIGene:7581		STRING			
ENSP00000304268		biolink:Protein			UniProtKB:A0A0A0MR11	STRING	GO:0003674		GO:0008150
ENSG00000182179	UBA7	biolink:Gene	ubiquitin like modifier activating enzyme 7	NCBIGene:7318		STRING			
ENSP00000333266		biolink:Protein			UniProtKB:P41226	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000123552	USP45	biolink:Gene	ubiquitin specific peptidase 45	NCBIGene:85015		STRING			
ENSP00000333376		biolink:Protein			UniProtKB:Q70EL2-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000007923	DNAJC11	biolink:Gene	DnaJ heat shock protein family (Hsp40) member C11	NCBIGene:55735		STRING			
ENSP00000366800		biolink:Protein			UniProtKB:Q9NVH1-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000075151	EIF4G3	biolink:Gene	eukaryotic translation initiation factor 4 gamma 3	NCBIGene:8672		STRING			
ENSP00000383274		biolink:Protein			UniProtKB:A0A0A0MSA7	STRING	GO:0003674		GO:0008150
ENSG00000119969	HELLS	biolink:Gene	helicase, lymphoid specific	NCBIGene:3070		STRING			
ENSP00000377601		biolink:Protein			UniProtKB:A0A0B4J1V9	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000052126	PLEKHA5	biolink:Gene	pleckstrin homology domain containing A5	NCBIGene:54477		STRING			
ENSP00000404296		biolink:Protein			UniProtKB:Q9HAU0-6	STRING			
ENSG00000163507	CIP2A	biolink:Gene	cellular inhibitor of PP2A	NCBIGene:57650		STRING			
ENSP00000295746		biolink:Protein			UniProtKB:Q8TCG1-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000147596	PRDM14	biolink:Gene	PR/SET domain 14	NCBIGene:63978		STRING			
ENSP00000276594		biolink:Protein			UniProtKB:Q9GZV8	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000118156	ZNF541	biolink:Gene	zinc finger protein 541	NCBIGene:84215		STRING			
ENSP00000375770		biolink:Protein			UniProtKB:Q9H0D2-3	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000160539	PLPP7	biolink:Gene	phospholipid phosphatase 7 (inactive)	NCBIGene:84814		STRING			
ENSP00000361338		biolink:Protein			UniProtKB:Q8NBV4	STRING		GO:0005575	GO:0008150
ENSG00000141582	CBX4	biolink:Gene	chromobox 4	NCBIGene:8535		STRING			
ENSP00000269397		biolink:Protein			UniProtKB:O00257-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000162601	MYSM1	biolink:Gene	Myb like, SWIRM and MPN domains 1	NCBIGene:114803		STRING			
ENSP00000418734		biolink:Protein			UniProtKB:Q5VVJ2-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000154359	LONRF1	biolink:Gene	LON peptidase N-terminal domain and ring finger 1	NCBIGene:91694		STRING			
ENSP00000381298		biolink:Protein			UniProtKB:Q17RB8-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000087206	UIMC1	biolink:Gene	ubiquitin interaction motif containing 1	NCBIGene:51720		STRING			
ENSP00000366434		biolink:Protein			UniProtKB:Q96RL1-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000109189	USP46	biolink:Gene	ubiquitin specific peptidase 46	NCBIGene:64854		STRING			
ENSP00000407818		biolink:Protein			UniProtKB:P62068-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000170248	PDCD6IP	biolink:Gene	programmed cell death 6 interacting protein	NCBIGene:10015		STRING			
ENSP00000411825		biolink:Protein			UniProtKB:Q8WUM4-2	STRING	GO:0003674	GO:0005575	GO:0006810
ENSG00000077935	SMC1B	biolink:Gene	structural maintenance of chromosomes 1B	NCBIGene:27127		STRING			
ENSP00000350036		biolink:Protein			UniProtKB:Q8NDV3	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000153046	CDYL	biolink:Gene	chromodomain Y like	NCBIGene:9425		STRING			
ENSP00000380718		biolink:Protein			UniProtKB:Q9Y232-2	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000187715	KBTBD12	biolink:Gene	kelch repeat and BTB domain containing 12	NCBIGene:166348		STRING			
ENSP00000385957		biolink:Protein			UniProtKB:Q3ZCT8-1	STRING	GO:0003674		
ENSG00000033030	ZCCHC8	biolink:Gene	zinc finger CCHC-type containing 8	NCBIGene:55596		STRING			
ENSP00000438993		biolink:Protein			UniProtKB:Q6NZY4-2	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000170004	CHD3	biolink:Gene	chromodomain helicase DNA binding protein 3	NCBIGene:1107		STRING			
ENSP00000369716		biolink:Protein			UniProtKB:Q12873-3	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000102098	SCML2	biolink:Gene	Scm polycomb group protein like 2	NCBIGene:10389		STRING			
ENSP00000251900		biolink:Protein			UniProtKB:Q9UQR0-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000109111	SUPT6H	biolink:Gene	SPT6 homolog, histone chaperone and transcription elongation factor	NCBIGene:6830		STRING			
ENSP00000319104		biolink:Protein			UniProtKB:Q7KZ85-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000205089	CCNI2	biolink:Gene	cyclin I family member 2	NCBIGene:645121		STRING			
ENSP00000478257		biolink:Protein			UniProtKB:Q6ZMN8-2	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000089723	OTUB2	biolink:Gene	OTU deubiquitinase, ubiquitin aldehyde binding 2	NCBIGene:78990		STRING			
ENSP00000203664		biolink:Protein			UniProtKB:Q96DC9-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000165525	NEMF	biolink:Gene	nuclear export mediator factor	NCBIGene:9147		STRING			
ENSP00000298310		biolink:Protein			UniProtKB:O60524-1	STRING	GO:0003674	GO:0005575	GO:0006810
ENSG00000179331	RAB39A	biolink:Gene	RAB39A, member RAS oncogene family	NCBIGene:54734		STRING			
ENSP00000322594		biolink:Protein			UniProtKB:Q14964	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000134574	DDB2	biolink:Gene	damage specific DNA binding protein 2	NCBIGene:1643		STRING			
ENSP00000256996		biolink:Protein			UniProtKB:Q92466-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000276043	UHRF1	biolink:Gene	ubiquitin like with PHD and ring finger domains 1	NCBIGene:29128		STRING			
ENSP00000479617		biolink:Protein			UniProtKB:A0A087WVR3	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000100603	SNW1	biolink:Gene	SNW domain containing 1	NCBIGene:22938		STRING			
ENSP00000261531		biolink:Protein			UniProtKB:Q13573	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000100629	CEP128	biolink:Gene	centrosomal protein 128	NCBIGene:145508		STRING			
ENSP00000451162		biolink:Protein			UniProtKB:Q6ZU80-2	STRING		GO:0005575	GO:0008150
ENSG00000108094	CUL2	biolink:Gene	cullin 2	NCBIGene:8453		STRING			
ENSP00000444856		biolink:Protein			UniProtKB:A0A0A0MTN0	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000129292	PHF20L1	biolink:Gene	PHD finger protein 20 like 1	NCBIGene:51105		STRING			
ENSP00000378784		biolink:Protein			UniProtKB:A8MW92-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000166716	ZNF592	biolink:Gene	zinc finger protein 592	NCBIGene:9640		STRING			
ENSP00000452877		biolink:Protein			UniProtKB:Q92610	STRING	GO:0003674	GO:0005575	
ENSG00000164756	SLC30A8	biolink:Gene	solute carrier family 30 member 8	NCBIGene:169026		STRING			
ENSP00000415011		biolink:Protein			UniProtKB:Q8IWU4-1	STRING	GO:0022857	GO:0005575	GO:0006810
ENSP00000480158		biolink:Protein				STRING			
ENSG00000168214	RBPJ	biolink:Gene	recombination signal binding protein for immunoglobulin kappa J region	NCBIGene:3516		STRING			
ENSP00000345206		biolink:Protein			UniProtKB:Q06330-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000139842	CUL4A	biolink:Gene	cullin 4A	NCBIGene:8451		STRING			
ENSP00000364589		biolink:Protein			UniProtKB:Q13619-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000124831	LRRFIP1	biolink:Gene	LRR binding FLII interacting protein 1	NCBIGene:9208		STRING			
ENSP00000375857		biolink:Protein			UniProtKB:Q32MZ4-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000115268	RPS15	biolink:Gene	ribosomal protein S15	NCBIGene:6209		STRING			
ENSP00000467466		biolink:Protein			UniProtKB:P62841	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000078124	ACER3	biolink:Gene	alkaline ceramidase 3	NCBIGene:55331		STRING			
ENSP00000434480		biolink:Protein			UniProtKB:Q9NUN7-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000121774	KHDRBS1	biolink:Gene	KH RNA binding domain containing, signal transduction associated 1	NCBIGene:10657		STRING			
ENSP00000313829		biolink:Protein			UniProtKB:Q07666-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000129315	CCNT1	biolink:Gene	cyclin T1	NCBIGene:904		STRING			
ENSP00000261900		biolink:Protein			UniProtKB:O60563-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000153767	GTF2E1	biolink:Gene	general transcription factor IIE subunit 1	NCBIGene:2960		STRING			
ENSP00000283875		biolink:Protein			UniProtKB:P29083	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000196693	ZNF33B	biolink:Gene	zinc finger protein 33B	NCBIGene:7582		STRING			
ENSP00000352444		biolink:Protein			UniProtKB:Q06732	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000168575	SLC20A2	biolink:Gene	solute carrier family 20 member 2	NCBIGene:6575		STRING			
ENSP00000340465		biolink:Protein			UniProtKB:Q08357	STRING	GO:0022857	GO:0005575	GO:0006810
ENSG00000110871	COQ5	biolink:Gene	coenzyme Q5, methyltransferase	NCBIGene:84274		STRING			
ENSP00000288532		biolink:Protein				STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000025039	RRAGD	biolink:Gene	Ras related GTP binding D	NCBIGene:58528		STRING			
ENSP00000358423		biolink:Protein			UniProtKB:Q9NQL2-1	STRING	GO:0003674	GO:0005575	GO:0008150
